fraud,customer_education,incident_type_breakin,num_injuries,vehicle_claim,driver_relationship_self,driver_relationship_na,authorities_contacted_none,policy_state_nv,auto_year,num_vehicles_involved,policy_annual_premium,customer_gender_male,policy_deductable,policy_liability,driver_relationship_other,collision_type_rear,incident_type_theft,incident_month,num_insurers_past_5_years,police_report_available,authorities_contacted_police,incident_severity,num_claims_past_year,collision_type_na,num_witnesses,collision_type_side,months_as_customer,customer_gender_female,policy_state_az,incident_day,policy_state_id,policy_state_or,injury_claim,customer_age,collision_type_front,authorities_contacted_fire,incident_type_collision,driver_relationship_child,incident_dow,authorities_contacted_ambulance,policy_state_ca,total_claim_amount,policy_state_wa,incident_hour,driver_relationship_spouse
0,3,0,0,19000.0,1,0,0,0,2017,2,3000,1,750,3,0,0,0,5,1,0,1,1,0,0,0,0,92,0,1,15,0,0,0.0,41,1,0,1,0,2,0,0,19000.0,0,16,0
0,3,0,1,29500.0,1,0,0,0,2015,2,3000,1,750,2,0,1,0,11,1,0,0,2,0,0,3,0,150,0,0,20,0,0,30000.0,40,0,1,1,0,2,0,1,59500.0,0,19,0
0,3,0,1,8500.0,1,0,0,0,2005,3,2450,0,750,3,0,1,0,10,1,1,1,2,0,0,2,0,107,1,0,5,0,1,29500.0,39,0,0,1,0,5,0,0,38000.0,0,13,0
1,3,1,0,14000.0,0,1,0,0,2016,1,3000,1,750,2,0,0,0,9,4,0,1,0,0,1,0,0,33,0,0,13,0,0,0.0,30,0,0,0,0,4,0,1,14000.0,0,11,0
0,4,1,0,9000.0,0,1,0,0,2018,1,3000,0,750,2,0,0,0,1,1,0,1,0,0,1,0,0,114,1,0,22,0,0,0.0,41,0,0,0,0,1,0,1,9000.0,0,11,0
0,3,1,0,8000.0,0,1,1,0,2015,1,3000,0,750,2,0,0,0,12,1,0,0,0,0,1,0,0,60,1,0,26,0,0,0.0,31,0,0,0,0,3,0,1,8000.0,0,17,0
0,1,0,0,8000.0,1,0,0,0,2009,1,3000,0,750,0,0,0,0,11,1,0,1,1,0,0,0,0,4,1,0,12,0,0,0.0,19,1,0,1,0,1,0,1,8000.0,0,13,0
0,3,0,0,12000.0,1,0,0,0,2017,2,3000,1,750,3,0,0,0,10,5,1,1,0,0,0,0,0,7,0,0,18,0,0,0.0,25,1,0,1,0,4,0,1,12000.0,0,17,0
0,3,0,0,13500.0,1,0,0,0,2019,1,2900,1,750,1,0,1,0,4,1,0,1,0,0,0,0,0,90,0,0,28,0,0,0.0,27,0,0,1,0,6,0,1,13500.0,0,5,0
0,0,0,0,44500.0,1,0,0,0,2020,4,3000,1,750,1,0,1,0,4,5,1,1,2,0,0,2,0,5,0,0,12,0,0,0.0,18,0,0,1,0,4,0,0,44500.0,1,17,0
0,3,0,0,10500.0,1,0,1,0,2019,2,2950,1,750,0,0,0,0,4,1,0,0,0,0,0,2,1,45,0,1,16,0,0,0.0,22,0,0,1,0,1,0,0,10500.0,0,16,0
0,3,0,0,12000.0,0,0,0,0,2017,3,2800,0,750,1,0,0,0,10,1,1,1,0,0,0,3,0,85,1,0,15,0,0,0.0,38,1,0,1,1,1,0,1,12000.0,0,9,0
0,3,0,0,7500.0,0,0,1,0,2018,1,3000,1,750,2,0,1,0,1,3,0,0,0,0,0,0,0,34,0,0,13,0,1,0.0,25,0,0,1,1,6,0,0,7500.0,0,0,0
0,4,0,4,21500.0,1,0,0,0,2012,4,2450,1,750,3,0,0,0,3,1,1,1,2,0,0,5,1,147,0,1,24,0,0,1500.0,57,0,0,1,0,6,0,0,23000.0,0,20,0
0,0,0,1,27000.0,1,0,0,0,2014,3,2750,1,750,2,0,0,0,10,1,1,1,2,0,0,0,0,118,0,0,4,0,0,30000.0,47,1,0,1,0,4,0,1,57000.0,0,13,0
0,4,1,0,14500.0,0,1,0,0,2020,1,3000,1,750,2,0,0,0,1,1,0,1,0,0,1,0,0,258,0,0,24,0,0,0.0,66,0,0,0,0,3,0,1,14500.0,0,5,0
0,4,1,0,10500.0,0,1,1,0,2018,1,3000,1,750,2,0,0,0,4,1,0,0,0,0,1,0,0,306,0,0,20,0,0,0.0,68,0,0,0,0,5,0,1,10500.0,0,9,0
0,2,0,0,32500.0,1,0,0,0,2015,3,3000,1,750,3,0,0,0,12,1,1,1,2,0,0,3,0,491,0,0,24,0,0,0.0,64,1,0,1,0,1,0,0,32500.0,1,16,0
0,1,0,1,28500.0,1,0,0,0,2015,2,2650,1,800,2,0,0,0,10,1,0,1,2,0,0,2,0,58,0,0,2,0,1,4000.0,54,1,0,1,0,2,0,0,32500.0,0,1,0
0,1,0,1,43000.0,0,0,0,0,2020,2,2600,0,750,1,1,0,0,4,2,0,1,2,0,0,3,0,25,1,0,9,0,0,25000.0,53,1,0,1,0,1,0,0,68000.0,1,9,0
0,3,0,0,8500.0,1,0,0,0,2017,3,3000,1,750,1,0,0,0,12,1,1,1,0,0,0,2,0,75,0,0,2,0,0,0.0,43,1,0,1,0,0,0,1,8500.0,0,14,0
0,4,0,1,36500.0,0,0,0,0,2014,2,3000,1,750,1,1,0,0,12,1,0,0,2,0,0,0,0,157,0,0,16,0,0,18000.0,54,1,1,1,0,0,0,1,54500.0,0,8,0
0,3,0,1,12000.0,1,0,0,0,2015,3,3000,1,750,2,0,0,0,2,1,1,1,1,0,0,1,1,146,0,0,9,0,1,10500.0,58,0,0,1,0,5,0,0,22500.0,0,20,0
0,1,0,0,15500.0,1,0,0,0,2020,2,3000,1,750,3,0,0,0,1,1,0,1,1,0,0,1,1,193,0,0,29,0,1,0.0,73,0,0,1,0,1,0,0,15500.0,0,11,0
0,3,0,0,14500.0,0,1,0,0,2012,1,3000,1,750,1,0,0,1,9,1,0,1,1,0,1,0,0,121,0,0,26,1,0,0.0,52,0,0,0,0,3,0,0,14500.0,0,16,0
0,3,0,0,16500.0,1,0,0,1,2015,2,2600,1,750,1,0,0,0,10,1,0,1,1,0,0,0,0,274,0,0,20,0,0,0.0,72,1,0,1,0,6,0,0,16500.0,0,18,0
0,4,0,2,32500.0,1,0,0,0,2016,4,2900,0,750,1,0,0,0,11,1,1,1,2,0,0,1,0,126,1,0,8,0,0,7500.0,70,1,0,1,0,4,0,1,40000.0,0,11,0
0,3,0,0,3500.0,1,0,0,0,2012,2,3000,0,750,1,0,0,0,12,1,1,1,0,0,0,2,0,48,1,0,8,0,0,0.0,22,1,0,1,0,6,0,1,3500.0,0,10,0
0,4,0,0,12500.0,1,0,0,0,2009,3,3000,1,750,1,0,1,0,11,2,1,1,0,0,0,3,0,39,0,0,25,0,0,0.0,40,0,0,1,0,0,0,0,12500.0,1,16,0
0,2,0,1,35500.0,1,0,0,0,2018,3,2550,1,750,2,0,0,0,2,1,1,1,2,0,0,2,0,277,0,1,25,0,0,12500.0,65,1,0,1,0,0,0,0,48000.0,0,13,0
0,1,0,2,13500.0,1,0,0,0,2011,4,3000,1,750,1,0,1,0,4,2,1,1,0,0,0,1,0,54,0,0,18,0,0,12000.0,36,0,0,1,0,3,0,1,25500.0,0,15,0
0,2,0,0,10500.0,1,0,0,0,2020,3,2950,1,750,1,0,0,0,5,1,1,1,0,0,0,1,0,71,0,0,22,0,0,0.0,32,1,0,1,0,2,0,0,10500.0,1,16,0
0,3,0,0,20500.0,0,1,0,0,2017,1,3000,0,750,1,0,0,1,7,1,0,1,1,0,1,0,0,136,1,0,10,0,0,0.0,48,0,0,0,0,2,0,1,20500.0,0,12,0
0,2,0,0,18000.0,0,0,0,0,2018,2,2500,1,750,0,1,0,0,10,1,0,1,1,0,0,2,0,226,0,0,19,0,0,0.0,64,1,0,1,0,5,0,1,18000.0,0,16,0
0,3,0,0,4000.0,0,1,0,0,2010,1,2950,1,750,2,0,0,1,4,1,1,1,1,0,1,0,0,226,0,0,21,0,0,0.0,37,0,0,0,0,6,0,1,4000.0,0,14,0
0,3,0,0,14000.0,1,0,1,0,2016,2,2650,0,750,0,0,1,0,2,1,0,0,0,0,0,1,0,110,1,1,22,0,0,0.0,59,0,0,1,0,4,0,0,14000.0,0,23,0
0,3,0,0,17500.0,1,0,0,0,2020,2,3000,1,750,0,0,0,0,12,1,0,1,1,0,0,0,1,213,0,0,5,0,0,0.0,60,0,0,1,0,3,0,1,17500.0,0,14,0
0,1,0,0,10500.0,1,0,1,0,2019,1,3000,0,750,1,0,0,0,4,1,0,0,0,0,0,0,0,107,1,0,20,0,0,0.0,38,1,0,1,0,5,0,1,10500.0,0,19,0
0,4,0,0,14500.0,1,0,0,0,2020,2,3000,1,750,1,0,0,0,7,2,1,1,1,0,0,0,1,27,0,0,18,0,0,0.0,23,0,0,1,0,3,0,1,14500.0,0,12,0
0,1,0,0,12500.0,1,0,1,0,2018,1,3000,1,750,0,0,1,0,1,1,0,0,0,0,0,0,0,125,0,0,1,0,0,0.0,40,0,0,1,0,1,0,1,12500.0,0,14,0
0,4,1,0,1000.0,0,1,0,0,2010,1,2650,1,750,2,0,0,0,6,1,1,1,0,0,1,0,0,89,0,0,17,0,0,0.0,46,0,0,0,0,0,0,1,1000.0,0,18,0
0,3,0,1,33000.0,1,0,0,0,2015,2,3000,0,750,0,0,1,0,10,1,1,1,2,0,0,0,0,169,1,0,4,0,0,7500.0,54,0,0,1,0,4,0,1,40500.0,0,14,0
0,3,0,0,11000.0,1,0,1,0,2017,2,2750,1,750,3,0,0,0,5,1,0,0,0,0,0,0,0,79,0,0,1,0,1,0.0,36,1,0,1,0,2,0,0,11000.0,0,0,0
1,2,0,0,4000.0,0,0,1,0,2017,2,2750,1,750,0,1,1,0,3,1,0,0,0,0,0,1,0,83,0,1,21,0,0,0.0,36,0,0,1,0,3,0,0,4000.0,0,15,0
0,3,0,4,31500.0,1,0,0,0,2016,3,3000,1,750,0,0,1,0,1,1,1,1,2,0,0,0,0,67,0,0,10,0,0,29500.0,32,0,0,1,0,3,0,1,61000.0,0,2,0
0,3,1,0,12000.0,0,1,0,0,2011,1,3000,1,750,0,0,0,0,7,1,0,1,0,0,1,0,0,106,0,0,26,0,0,0.0,37,0,0,0,0,4,0,1,12000.0,0,20,0
0,3,0,0,12000.0,1,0,1,0,2017,2,3000,1,750,2,0,0,0,9,1,0,0,0,0,0,0,1,255,0,0,5,0,0,0.0,53,0,0,1,0,3,0,1,12000.0,0,8,0
0,1,0,0,6500.0,1,0,1,0,2019,1,3000,1,750,2,0,0,0,11,1,0,0,0,0,0,0,0,89,0,0,21,0,0,0.0,64,1,0,1,0,3,0,1,6500.0,0,5,0
0,3,0,0,11500.0,1,0,1,0,2019,1,3000,0,750,0,0,0,0,2,1,0,0,0,0,0,0,0,143,1,1,4,0,0,0.0,66,1,0,1,0,0,0,0,11500.0,0,7,0
1,1,0,0,23000.0,1,0,0,0,2018,2,3000,1,750,2,0,0,0,4,1,1,1,1,0,0,0,0,117,0,0,15,0,0,0.0,52,1,0,1,0,0,0,1,23000.0,0,10,0
0,4,0,1,35500.0,1,0,0,0,2017,2,3000,0,750,0,0,1,0,3,3,0,0,2,0,0,1,0,15,1,0,4,0,0,15000.0,33,0,1,1,0,0,0,1,50500.0,0,14,0
0,4,0,2,30500.0,0,0,0,0,2017,4,2650,0,750,0,0,0,0,8,1,1,1,2,0,0,3,0,77,1,0,13,0,0,16000.0,62,1,0,1,0,1,0,1,46500.0,0,7,1
0,4,0,0,21500.0,1,0,0,0,2017,2,2700,1,750,1,0,1,0,11,1,0,1,1,0,0,0,0,59,0,0,23,0,0,0.0,37,0,0,1,0,5,0,1,21500.0,0,13,0
0,1,0,2,34000.0,1,0,0,0,2020,4,3000,1,750,3,0,1,0,7,1,1,1,2,0,0,1,0,96,0,0,9,0,0,103000.0,62,0,0,1,0,1,0,1,137000.0,0,16,0
0,1,0,0,13500.0,1,0,0,0,2015,2,2500,1,750,0,0,0,0,5,1,0,1,0,0,0,0,0,116,0,0,17,0,0,0.0,66,1,0,1,0,4,0,1,13500.0,0,16,0
0,3,0,1,10500.0,1,0,0,0,2013,1,3000,0,750,0,0,0,0,12,1,0,1,1,0,0,0,0,110,1,0,9,0,0,15000.0,30,1,0,1,0,0,0,1,25500.0,0,9,0
0,0,0,4,25000.0,1,0,0,1,2011,3,3000,1,750,1,0,0,0,7,3,1,1,2,0,0,0,1,32,0,0,22,0,0,24000.0,37,0,0,1,0,0,0,0,49000.0,0,5,0
0,3,0,0,11500.0,1,0,1,0,2016,1,3000,1,750,1,0,0,0,8,1,0,0,0,0,0,0,1,100,0,0,26,0,0,0.0,49,0,0,1,0,0,0,1,11500.0,0,2,0
0,3,0,0,18000.0,0,0,0,0,2020,2,3000,1,750,0,0,0,0,2,1,1,1,1,0,0,0,0,136,0,0,2,0,0,0.0,54,1,0,1,0,5,0,1,18000.0,0,4,1
0,4,0,0,14500.0,1,0,1,0,2008,2,3000,0,750,0,0,0,0,9,1,0,0,0,0,0,1,0,66,1,0,15,0,0,0.0,39,1,0,1,0,6,0,1,14500.0,0,17,0
0,3,0,3,33500.0,1,0,0,0,2018,3,3000,1,750,0,0,0,0,5,1,1,1,2,0,0,1,0,106,0,0,20,0,0,19000.0,43,1,0,1,0,0,0,1,52500.0,0,5,0
0,3,0,4,32500.0,1,0,0,0,2019,3,3000,1,750,0,0,0,0,12,2,1,1,2,0,0,1,0,52,0,0,24,0,0,11000.0,42,1,0,1,0,1,0,1,43500.0,0,9,0
0,2,0,0,34500.0,1,0,0,0,2017,1,3000,1,750,1,0,1,0,10,1,0,0,2,0,0,0,0,120,0,0,23,0,0,0.0,34,0,0,1,0,2,1,1,34500.0,0,17,0
0,1,0,1,24500.0,1,0,0,0,2019,2,2950,1,750,1,0,0,0,10,4,1,1,1,0,0,2,0,4,0,0,11,0,0,25000.0,37,1,0,1,0,4,0,0,49500.0,1,3,0
0,4,0,1,17000.0,1,0,0,0,2016,1,3000,1,750,0,0,0,0,1,2,0,1,1,0,0,0,0,43,0,0,24,0,0,15000.0,40,1,0,1,0,3,0,1,32000.0,0,6,0
0,3,1,0,7000.0,0,1,0,0,2016,1,2600,1,750,2,0,0,0,10,1,0,1,0,0,1,1,0,154,0,0,15,0,1,0.0,38,0,0,0,0,1,0,0,7000.0,0,16,0
0,1,0,1,31500.0,1,0,0,0,2014,3,2750,1,750,3,0,1,0,10,1,1,1,2,0,0,0,0,57,0,0,9,0,0,18500.0,35,0,0,1,0,2,0,1,50000.0,0,15,0
0,3,0,3,23500.0,1,0,0,0,2013,3,3000,1,750,1,0,0,0,7,1,1,1,2,0,0,0,1,148,0,0,5,0,0,16500.0,43,0,0,1,0,4,0,1,40000.0,0,20,0
0,3,0,4,31500.0,1,0,0,0,2017,3,3000,1,750,0,0,0,0,9,1,1,1,2,0,0,1,0,180,0,0,3,0,0,9500.0,48,1,0,1,0,1,0,1,41000.0,0,14,0
0,3,0,4,8000.0,1,0,0,0,2012,3,2850,1,750,2,0,1,0,1,2,1,1,1,0,0,1,0,18,0,0,18,0,0,51500.0,20,0,0,1,0,4,0,1,59500.0,0,23,0
0,1,0,1,15500.0,0,0,0,0,2016,2,3000,1,750,1,0,0,0,9,3,0,1,1,6,0,0,0,12,0,1,3,0,0,8500.0,21,1,0,1,1,1,0,0,24000.0,0,4,0
0,3,0,0,32000.0,1,0,0,0,2017,3,3000,1,750,0,0,0,0,2,1,1,1,2,0,0,2,0,177,0,0,7,0,0,0.0,50,1,0,1,0,3,0,1,32000.0,0,10,0
0,1,0,1,34000.0,1,0,0,0,2013,2,3000,1,750,2,0,0,0,12,5,0,0,2,0,0,0,0,2,0,0,20,0,0,11000.0,18,1,0,1,0,4,1,1,45000.0,0,15,0
0,4,0,0,13500.0,1,0,1,0,2018,2,3000,1,750,1,0,1,0,8,2,0,0,0,0,0,3,0,34,0,1,4,0,0,0.0,33,0,0,1,0,6,0,0,13500.0,0,4,0
0,3,0,2,5500.0,1,0,0,0,2009,2,3000,1,750,0,0,1,0,2,4,1,1,1,0,0,1,0,25,0,0,12,0,0,13500.0,20,0,0,1,0,1,0,1,19000.0,0,13,0
0,3,1,0,4000.0,0,1,0,0,2013,1,3000,1,750,1,0,0,0,12,1,0,1,0,0,1,0,0,129,0,0,22,0,0,0.0,51,0,0,0,0,6,0,1,4000.0,0,18,0
0,3,0,0,23000.0,1,0,0,0,2020,2,2750,1,750,1,0,1,0,2,1,1,1,1,0,0,1,0,202,0,1,6,0,0,0.0,44,0,0,1,0,2,0,0,23000.0,0,12,0
0,4,0,0,39500.0,1,0,0,0,2019,1,3000,1,750,1,0,0,0,12,1,0,1,2,0,0,0,0,73,0,0,11,0,1,0.0,56,1,0,1,0,2,0,0,39500.0,0,8,0
0,1,0,0,15500.0,0,0,0,0,2018,2,3000,0,750,3,1,0,0,11,1,0,1,1,0,0,1,0,473,1,0,10,0,0,0.0,62,1,0,1,0,6,0,1,15500.0,0,17,0
0,3,0,3,35000.0,1,0,0,0,2019,3,3000,0,750,0,0,0,0,5,1,1,1,2,0,0,1,0,103,1,0,23,0,0,3500.0,26,1,0,1,0,3,0,1,38500.0,0,10,0
0,4,0,0,8500.0,1,0,1,0,2009,1,3000,1,750,1,0,0,0,2,1,0,0,0,0,0,0,0,325,0,0,5,0,0,0.0,67,1,0,1,0,1,0,1,8500.0,0,8,0
0,3,0,3,32500.0,1,0,0,0,2016,3,3000,1,750,0,0,1,0,1,2,1,1,2,0,0,1,0,42,0,0,5,0,0,10500.0,62,0,0,1,0,5,0,1,43000.0,0,12,0
0,2,0,1,4000.0,1,0,1,0,2013,2,3000,1,750,0,0,0,0,11,1,0,0,0,0,0,1,0,123,0,0,1,0,0,15000.0,61,1,0,1,0,4,0,1,19000.0,0,16,0
0,3,0,0,2500.0,1,0,0,0,2015,2,3000,1,750,2,0,0,0,2,1,0,1,0,0,0,2,0,77,0,0,22,0,0,0.0,53,1,0,1,0,4,0,1,2500.0,0,9,0
0,3,0,0,13000.0,1,0,0,0,2012,2,3000,1,750,0,0,1,0,2,1,0,1,1,0,0,0,0,67,0,1,11,0,0,0.0,51,0,0,1,0,0,0,0,13000.0,0,12,0
0,1,0,0,15000.0,1,0,0,0,2016,2,3000,0,750,2,0,0,0,8,1,1,1,0,0,0,0,0,136,1,0,11,0,0,0.0,54,1,0,1,0,6,0,0,15000.0,1,4,0
0,4,1,0,16000.0,0,1,0,1,2019,1,3000,0,750,2,0,0,0,9,1,0,1,1,0,1,0,0,122,1,0,2,0,0,0.0,50,0,0,0,0,0,0,0,16000.0,0,16,0
0,3,0,0,7000.0,1,0,0,0,2012,2,3000,0,750,0,0,0,0,11,1,1,1,0,0,0,1,0,56,1,0,11,0,0,0.0,27,1,0,1,0,0,0,1,7000.0,0,21,0
0,3,0,0,36000.0,1,0,0,0,2018,2,2850,0,750,2,0,0,0,1,1,0,0,2,0,0,0,0,272,1,0,3,0,0,0.0,59,1,1,1,0,3,0,0,36000.0,1,6,0
0,2,0,0,10000.0,0,1,0,0,2020,1,3000,0,750,0,0,0,1,11,1,0,1,1,0,1,0,0,176,1,0,11,0,0,0.0,51,0,0,0,0,0,0,1,10000.0,0,12,0
0,3,0,1,19500.0,1,0,0,0,2011,3,3000,1,750,3,0,0,0,3,2,1,1,2,0,0,1,1,4,0,1,21,0,0,46000.0,22,0,0,1,0,3,0,0,65500.0,0,4,0
0,3,0,1,16000.0,1,0,0,0,2015,3,3000,1,750,0,0,0,0,5,2,1,1,1,0,0,1,1,10,0,0,13,0,0,11000.0,20,0,0,1,0,0,0,1,27000.0,0,13,0
0,4,0,2,22000.0,1,0,0,0,2020,2,3000,1,750,1,0,0,0,6,1,0,1,1,0,0,2,0,229,0,0,16,0,0,50000.0,41,1,0,1,0,6,0,1,72000.0,0,4,0
0,4,0,1,16000.0,1,0,0,0,2008,2,3000,1,750,1,0,0,0,2,1,0,0,2,0,0,5,1,191,0,0,7,0,0,7500.0,75,0,0,1,0,3,1,1,23500.0,0,2,0
0,3,0,0,7000.0,1,0,1,0,2014,1,3000,0,750,0,0,0,0,12,1,0,0,0,0,0,0,1,90,1,0,3,0,0,0.0,37,0,0,1,0,1,0,1,7000.0,0,11,0
0,1,0,1,18500.0,1,0,0,0,2019,2,2800,1,750,0,0,0,0,3,1,0,1,1,0,0,1,1,59,0,0,10,0,0,9500.0,33,0,0,1,0,6,0,1,28000.0,0,7,0
0,0,0,1,12000.0,1,0,0,0,2011,2,3000,1,750,2,0,1,0,5,2,0,1,1,0,0,0,0,18,0,0,3,0,0,30000.0,19,0,0,1,0,4,0,1,42000.0,0,8,0
0,4,0,0,10500.0,1,0,1,0,2014,2,2650,1,750,2,0,0,0,9,4,0,0,0,0,0,0,0,20,0,0,30,0,0,0.0,40,1,0,1,0,0,0,0,10500.0,1,14,0
0,2,0,0,16500.0,1,0,0,0,2011,2,3000,1,750,0,0,0,0,5,1,1,1,1,0,0,0,0,174,0,0,29,0,0,0.0,47,1,0,1,0,2,0,1,16500.0,0,13,0
0,2,0,0,12500.0,0,0,1,0,2020,2,3000,0,750,1,1,0,0,3,1,0,0,0,0,0,0,0,161,1,0,25,0,0,0.0,42,1,0,1,0,0,0,1,12500.0,0,12,0
0,3,0,0,14500.0,1,0,1,0,2015,2,3000,1,750,0,0,1,0,3,1,0,0,0,0,0,1,0,160,0,0,7,0,0,0.0,54,0,0,1,0,3,0,1,14500.0,0,8,0
0,1,0,0,16500.0,0,0,1,0,2018,2,3000,1,750,1,0,0,0,10,1,0,0,0,0,0,1,1,101,0,1,10,0,0,0.0,42,0,0,1,0,3,0,0,16500.0,0,3,1
0,3,0,0,21000.0,1,0,0,0,2017,2,3000,0,750,0,0,0,0,11,1,1,1,1,0,0,1,0,53,1,1,23,0,0,0.0,26,1,0,1,0,5,0,0,21000.0,0,16,0
0,1,0,3,36000.0,1,0,0,0,2019,2,3000,1,750,3,0,0,0,2,1,1,1,2,0,0,0,1,23,0,0,5,0,1,19000.0,22,0,0,1,0,1,0,0,55000.0,0,16,0
0,3,0,0,9500.0,1,0,1,0,2015,2,2600,1,750,1,0,0,0,12,1,0,0,0,0,0,0,0,109,0,0,2,0,0,0.0,51,1,0,1,0,0,0,0,9500.0,1,10,0
0,1,1,0,14500.0,0,1,0,0,2017,1,3000,1,850,3,0,0,0,9,4,0,1,0,0,1,1,0,9,0,1,4,0,0,0.0,21,0,0,0,0,2,0,0,14500.0,0,15,0
0,4,0,0,6500.0,1,0,0,0,2009,3,3000,1,750,0,0,1,0,9,2,1,1,0,0,0,3,0,8,0,1,13,0,0,0.0,27,0,0,1,0,4,0,0,6500.0,0,12,0
0,3,0,1,13500.0,1,0,0,0,2020,2,3000,1,750,0,0,0,0,11,5,0,1,1,0,0,0,0,6,0,0,12,0,0,8500.0,26,1,0,1,0,1,0,1,22000.0,0,20,0
0,2,0,4,29000.0,1,0,0,0,2015,4,3000,1,750,1,0,1,0,10,1,1,1,2,0,0,3,0,238,0,0,22,0,1,13500.0,60,0,0,1,0,1,0,0,42500.0,0,19,0
0,2,1,0,13500.0,0,1,0,0,2019,1,3000,1,750,3,0,0,0,12,1,0,1,0,0,1,0,0,114,0,0,29,0,0,0.0,41,0,0,0,0,6,0,1,13500.0,0,13,0
0,1,0,0,12500.0,0,0,1,0,2016,2,3000,0,750,1,0,0,0,8,1,0,0,0,0,0,1,0,183,1,0,17,0,0,0.0,51,1,0,1,0,5,0,0,12500.0,1,11,1
0,3,0,0,15000.0,1,0,0,0,2017,3,3000,1,750,3,0,1,0,2,1,1,1,1,0,0,1,0,140,0,0,6,0,0,0.0,43,0,0,1,0,2,0,1,15000.0,0,17,0
0,2,0,3,16000.0,1,0,0,0,2015,3,2950,1,750,0,0,0,0,10,1,1,1,1,0,0,1,0,158,0,0,28,0,0,30000.0,63,1,0,1,0,0,0,1,46000.0,0,23,0
0,3,0,0,21500.0,1,0,0,0,2018,2,3000,0,750,1,0,0,0,12,1,0,1,1,0,0,2,0,154,1,0,17,0,0,0.0,52,1,0,1,0,1,0,1,21500.0,0,6,0
0,3,0,0,10000.0,1,0,1,0,2016,2,3000,1,750,0,0,0,0,10,1,0,0,0,0,0,0,0,174,0,0,1,0,0,0.0,57,1,0,1,0,1,0,1,10000.0,0,7,0
0,1,1,0,7500.0,0,1,0,0,2012,1,3000,1,750,1,0,0,0,9,1,0,1,0,0,1,0,0,68,0,0,23,0,0,0.0,38,0,0,0,0,0,0,1,7500.0,0,20,0
0,3,0,0,11000.0,1,0,0,0,2016,2,2500,0,750,0,0,0,0,7,1,1,1,0,0,0,0,0,82,1,0,3,0,0,0.0,50,1,0,1,0,2,0,1,11000.0,0,9,0
0,2,0,0,10500.0,0,0,0,0,2012,2,3000,0,750,2,0,1,0,9,5,0,1,1,0,0,1,0,6,1,0,2,0,0,0.0,42,0,0,1,1,0,0,0,10500.0,1,5,0
0,1,0,3,13500.0,1,0,0,1,2015,2,3000,1,750,3,0,1,0,4,2,0,1,1,0,0,0,0,41,0,0,22,0,0,3500.0,22,0,0,1,0,0,0,0,17000.0,0,17,0
0,3,0,0,12500.0,1,0,0,0,2016,3,3000,0,750,1,0,0,0,2,1,1,1,1,0,0,1,1,70,1,0,4,0,0,0.0,66,0,0,1,0,0,0,1,12500.0,0,15,0
0,2,0,2,40000.0,1,0,0,0,2020,4,3000,0,750,0,0,0,0,11,1,1,1,2,0,0,3,1,287,1,0,27,0,0,30000.0,60,0,0,1,0,2,0,1,70000.0,0,16,0
0,4,0,1,37500.0,1,0,0,1,2020,3,3000,1,750,1,0,1,0,1,1,1,1,2,0,0,0,0,94,0,0,21,0,0,6500.0,44,0,0,1,0,0,0,0,44000.0,0,10,0
0,1,0,4,39500.0,1,0,0,0,2018,3,2800,1,750,2,0,0,0,12,2,1,1,2,0,0,0,0,47,0,0,27,1,0,8500.0,37,1,0,1,0,4,0,0,48000.0,0,19,0
0,1,0,4,21000.0,1,0,0,1,2010,2,2850,0,750,2,0,0,0,11,3,0,0,2,0,0,0,0,19,1,0,8,0,0,11500.0,20,1,1,1,0,4,0,0,32500.0,0,6,0
0,2,1,0,11500.0,0,1,1,0,2013,1,3000,1,750,2,0,0,0,8,1,0,0,0,0,1,0,0,65,0,0,21,0,0,0.0,43,0,0,0,0,2,0,1,11500.0,0,14,0
0,3,0,0,25000.0,0,0,0,0,2018,2,3000,1,750,0,0,1,0,6,1,1,1,1,1,0,1,0,73,0,1,20,0,0,0.0,74,0,0,1,0,3,0,0,25000.0,0,18,1
0,3,0,0,13500.0,0,1,0,0,2015,1,3000,1,750,3,0,0,1,4,1,1,1,1,0,1,0,0,115,0,0,16,0,1,0.0,56,0,0,0,0,1,0,0,13500.0,0,14,0
0,1,0,0,15500.0,1,0,0,0,2018,3,3000,0,750,1,0,0,0,11,1,1,1,1,0,0,0,1,74,1,0,9,0,0,0.0,32,0,0,1,0,5,0,1,15500.0,0,18,0
0,3,0,0,11500.0,0,1,0,0,2017,1,3000,1,750,3,0,0,1,12,1,0,1,1,0,1,0,0,231,0,0,20,0,0,0.0,51,0,0,0,0,4,0,1,11500.0,0,21,0
0,4,1,0,6000.0,0,1,0,0,2011,1,2950,0,750,0,0,0,0,9,1,0,1,0,0,1,0,0,89,1,0,24,0,0,0.0,44,0,0,0,0,1,0,1,6000.0,0,11,0
0,3,0,1,30000.0,0,0,0,0,2015,3,3000,1,750,0,0,0,0,5,1,1,1,2,0,0,0,0,169,0,0,22,0,0,15000.0,55,1,0,1,1,2,0,1,45000.0,0,13,0
0,3,0,4,9000.0,1,0,0,0,2018,3,3000,0,750,1,0,0,0,6,1,1,1,1,0,0,1,0,127,1,0,2,1,0,4500.0,41,1,0,1,0,6,0,0,13500.0,0,8,0
0,3,0,0,15500.0,1,0,0,0,2006,3,2650,1,750,0,0,0,0,7,4,1,1,2,0,0,0,0,30,0,1,8,0,0,0.0,36,1,0,1,0,0,0,0,15500.0,0,2,0
